dataset,category,model_family,config_label,p,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_qaug_len,avg_anchors,avg_synonyms,avg_r_anchor
multihop_rag_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.7,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.70)","centrality, n=4, r in [2,5], c=-1, p=0.70",186,98.92,100.0,100.0,100.0,55.91,81.72,88.17,93.55,80.2,92.97,95.74,97.76,20.32,12.02,8.26,5.09,0.772,65.29,65.45,71.43,1.272,0.09,63.8,19.91,54.99,4.0
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.7,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.70)","centrality, r in [2,4], c=-1, p=0.70",186,99.46,100.0,100.0,100.0,56.99,83.33,89.25,93.01,80.78,93.59,95.74,97.45,20.43,12.1,8.28,5.06,0.7798,65.28,65.2,70.94,1.272,0.09,56.1,19.91,44.16,3.23
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.7,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.70)","centrality, r in [3,5], c=-1, p=0.70",186,99.46,100.0,100.0,100.0,55.91,83.87,88.71,93.01,80.73,93.95,95.61,97.45,20.48,12.15,8.26,5.06,0.7758,64.8,65.36,71.65,1.272,0.09,69.7,19.91,63.94,4.23
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.7,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.70)","centrality, r in [4,5], c=-1, p=0.70",186,98.39,100.0,100.0,100.0,57.53,83.33,90.32,93.55,80.78,93.28,96.46,97.76,20.48,12.07,8.33,5.09,0.779,65.16,65.39,72.65,1.272,0.09,74.8,19.91,71.4,4.6
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.7,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.70)","centrality, r in [2,5], c=-1, p=0.70",186,99.46,100.0,100.0,100.0,57.53,82.26,89.78,92.47,81.05,92.88,96.37,97.45,20.54,12.02,8.33,5.06,0.7789,65.0,65.08,71.2,1.272,0.09,63.8,19.91,54.99,3.78
multihop_rag_doc_level,Edge-RAG,v1,v1_baseline,0.75,"Schema 1 Baseline (R=3, C_exp=2) (p=0.75)","R=3, C_exp=2, p=0.75",186,99.46,100.0,100.0,100.0,58.6,81.18,88.17,92.47,81.72,92.74,95.43,97.13,20.7,11.99,8.24,5.05,0.7779,37.82,38.83,45.04,1.272,0.09,56.5,21.73,43.37,3.0
multihop_rag_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.75,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.75)","n=3, r in [2,5], c=-1, p=0.75",186,99.46,100.0,100.0,100.0,58.6,81.18,88.17,92.47,81.72,92.74,95.43,97.13,20.7,11.99,8.24,5.05,0.7779,38.27,38.86,45.94,1.272,0.09,56.5,21.73,43.37,3.0
multihop_rag_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.75,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.75)","n=4, r in [2,5], c=-1, p=0.75",186,99.46,100.0,100.0,100.0,58.6,82.8,87.63,92.47,81.9,93.41,95.43,97.13,20.75,12.07,8.24,5.05,0.7785,38.23,38.58,46.28,1.272,0.09,56.5,21.73,43.37,3.0
multihop_rag_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.75,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.75)","r in [2,5], c=-1, p=0.75",186,99.46,100.0,100.0,100.0,56.99,81.18,88.71,91.94,81.36,92.61,95.7,97.13,20.54,11.99,8.26,5.05,0.7817,38.32,38.7,45.27,1.272,0.09,67.4,21.73,58.58,3.71
multihop_rag_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.75,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.75)","r in [3,5], c=-1, p=0.75",186,99.46,100.0,100.0,100.0,58.06,82.26,87.63,92.47,81.5,93.19,95.3,97.13,20.65,12.04,8.23,5.05,0.7757,38.51,38.92,45.99,1.272,0.09,74.0,21.73,68.85,4.18
multihop_rag_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.75,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.75)","r in [4,5], c=-1, p=0.75",186,99.46,100.0,100.0,100.0,58.06,82.8,87.63,92.47,81.85,93.32,95.3,97.31,20.75,12.07,8.23,5.06,0.7775,38.62,38.72,45.7,1.272,0.09,79.3,21.73,76.94,4.55
multihop_rag_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.75,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.75)","centrality, n=3, r in [2,5], c=-1, p=0.75",186,98.92,100.0,100.0,100.0,56.45,80.65,88.71,93.55,80.69,92.52,95.7,97.58,20.43,11.96,8.26,5.08,0.7717,65.73,66.09,72.9,1.272,0.09,66.4,21.18,57.47,3.0
multihop_rag_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.75,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.75)","centrality, n=4, r in [2,5], c=-1, p=0.75",186,99.46,100.0,100.0,100.0,56.45,80.65,88.17,93.55,80.82,92.7,95.52,97.58,20.43,11.99,8.24,5.08,0.7766,65.96,66.13,72.53,1.272,0.09,66.4,21.18,57.47,4.0
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.75,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.75)","centrality, r in [2,4], c=-1, p=0.75",186,99.46,100.0,100.0,100.0,57.53,83.33,89.78,92.47,81.41,93.46,96.01,97.22,20.65,12.1,8.3,5.05,0.779,65.61,66.84,73.89,1.272,0.09,58.6,21.18,46.36,3.2
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.75,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.75)","centrality, r in [3,5], c=-1, p=0.75",186,99.46,100.0,100.0,100.0,56.99,82.8,88.71,93.55,81.41,93.5,95.61,97.58,20.65,12.1,8.26,5.08,0.7786,65.96,66.15,73.55,1.272,0.09,72.8,21.18,67.4,4.2
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.75,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.75)","centrality, r in [4,5], c=-1, p=0.75",186,98.92,100.0,100.0,100.0,57.53,81.72,88.17,93.01,81.41,92.97,95.43,97.58,20.65,12.02,8.24,5.08,0.7761,65.92,66.15,73.4,1.272,0.09,78.1,21.18,75.2,4.56
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.75,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.75)","centrality, r in [2,5], c=-1, p=0.75",186,99.46,100.0,100.0,100.0,55.91,81.18,89.25,92.47,80.91,92.43,95.83,97.4,20.48,11.96,8.28,5.06,0.7858,65.88,66.0,72.7,1.272,0.09,66.4,21.18,57.47,3.73
multihop_rag_doc_level,Edge-RAG,v1,v1_baseline,0.8,"Schema 1 Baseline (R=3, C_exp=2) (p=0.80)","R=3, C_exp=2, p=0.80",186,98.92,100.0,100.0,100.0,58.6,77.96,88.71,92.47,81.36,91.26,95.7,96.95,20.59,11.75,8.28,5.04,0.7763,38.23,38.79,46.43,1.272,0.09,59.5,23.14,46.19,3.0
multihop_rag_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.8,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.80)","n=3, r in [2,5], c=-1, p=0.80",186,98.92,100.0,100.0,100.0,58.6,77.96,88.71,92.47,81.36,91.26,95.7,96.95,20.59,11.75,8.28,5.04,0.7763,38.96,39.23,47.08,1.272,0.09,59.5,23.14,46.19,3.0
multihop_rag_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.8,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.80)","n=4, r in [2,5], c=-1, p=0.80",186,98.92,100.0,100.0,100.0,59.14,79.57,88.71,92.47,81.63,92.16,95.7,96.95,20.65,11.88,8.28,5.04,0.7779,38.56,38.91,45.74,1.272,0.09,59.5,23.14,46.19,3.0
multihop_rag_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.8,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.80)","r in [2,5], c=-1, p=0.80",186,99.46,100.0,100.0,100.0,56.99,81.18,89.25,92.47,81.5,92.61,95.52,97.31,20.59,11.99,8.26,5.06,0.7848,39.38,40.57,47.58,1.272,0.09,70.0,23.14,61.12,3.65
multihop_rag_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.8,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.80)","r in [3,5], c=-1, p=0.80",186,98.92,100.0,100.0,100.0,56.99,79.57,88.71,91.94,80.69,92.2,95.56,96.95,20.38,11.91,8.26,5.04,0.7769,39.4,39.8,47.64,1.272,0.09,76.8,23.14,72.25,4.14
multihop_rag_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.8,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.80)","r in [4,5], c=-1, p=0.80",186,98.92,100.0,100.0,100.0,58.6,80.65,88.17,91.94,81.23,92.43,95.43,96.95,20.54,11.96,8.24,5.04,0.7803,39.38,39.65,47.89,1.272,0.09,82.7,23.14,81.18,4.52
multihop_rag_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.8,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.80)","centrality, n=3, r in [2,5], c=-1, p=0.80",186,98.92,100.0,100.0,100.0,58.6,79.57,88.17,92.47,81.14,92.03,95.47,97.4,20.48,11.88,8.26,5.06,0.7658,66.45,66.87,73.84,1.272,0.09,69.0,22.54,60.0,3.0
multihop_rag_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.8,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.80)","centrality, n=4, r in [2,5], c=-1, p=0.80",186,98.92,100.0,100.0,100.0,56.99,80.65,89.25,92.47,80.15,92.56,95.79,97.4,20.27,11.96,8.3,5.06,0.7753,67.11,67.17,73.48,1.272,0.09,69.0,22.54,60.0,4.0
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.8,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.80)","centrality, r in [2,4], c=-1, p=0.80",186,99.46,100.0,100.0,100.0,56.99,80.11,88.71,93.01,80.78,92.38,95.47,97.4,20.43,11.94,8.26,5.06,0.7695,67.22,67.31,74.3,1.272,0.09,61.1,22.54,48.3,3.15
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.8,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.80)","centrality, r in [3,5], c=-1, p=0.80",186,98.92,100.0,100.0,100.0,57.53,80.65,87.63,92.47,80.65,92.56,95.21,97.22,20.38,11.96,8.23,5.05,0.7729,67.16,67.25,74.47,1.272,0.09,75.8,22.54,70.69,4.15
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.8,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.80)","centrality, r in [4,5], c=-1, p=0.80",186,98.92,100.0,100.0,100.0,59.68,80.65,87.63,93.55,81.32,92.43,95.3,97.76,20.54,11.96,8.23,5.09,0.7719,67.19,67.31,74.92,1.272,0.09,81.4,22.54,79.29,4.53
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.8,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.80)","centrality, r in [2,5], c=-1, p=0.80",186,99.46,100.0,100.0,100.0,56.99,80.65,88.71,93.55,81.0,92.43,95.74,97.76,20.43,11.96,8.28,5.09,0.7778,67.14,67.96,74.27,1.272,0.09,69.0,22.54,60.0,3.68
multihop_rag_doc_level,Edge-RAG,v1,v1_baseline,0.9,"Schema 1 Baseline (R=3, C_exp=2) (p=0.90)","R=3, C_exp=2, p=0.90",186,98.39,100.0,100.0,100.0,58.6,79.03,87.63,92.47,81.05,92.16,95.12,97.22,20.48,11.88,8.23,5.05,0.7773,40.76,40.84,49.42,1.272,0.09,64.6,25.84,51.59,3.0
multihop_rag_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.9,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.90)","n=3, r in [2,5], c=-1, p=0.90",186,98.39,100.0,100.0,100.0,58.6,79.03,87.63,92.47,81.05,92.16,95.12,97.22,20.48,11.88,8.23,5.05,0.7773,40.53,41.08,50.45,1.272,0.09,64.6,25.84,51.59,3.0
multihop_rag_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.9,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.90)","n=4, r in [2,5], c=-1, p=0.90",186,98.92,100.0,100.0,100.0,59.68,79.57,87.1,93.01,81.94,92.34,94.85,97.4,20.7,11.91,8.21,5.06,0.7779,40.98,40.91,48.96,1.272,0.09,64.6,25.84,51.59,3.0
multihop_rag_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.9,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.90)","r in [2,5], c=-1, p=0.90",186,99.46,100.0,100.0,100.0,57.53,82.26,89.25,91.94,81.45,92.92,95.52,97.13,20.54,12.04,8.26,5.05,0.7789,41.79,41.85,50.94,1.272,0.09,74.1,25.84,64.89,3.53
multihop_rag_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.9,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.90)","r in [3,5], c=-1, p=0.90",186,98.92,100.0,100.0,100.0,58.06,80.65,87.63,90.86,81.14,92.56,95.03,96.64,20.48,11.96,8.21,5.02,0.7744,41.52,41.95,50.34,1.272,0.09,81.7,25.84,78.05,4.04
multihop_rag_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.9,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.90)","r in [4,5], c=-1, p=0.90",186,98.92,100.0,100.0,100.0,58.6,81.72,87.1,91.94,81.18,92.97,94.8,97.22,20.54,12.02,8.19,5.05,0.771,41.5,42.84,50.71,1.272,0.09,88.4,25.84,89.28,4.46
multihop_rag_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.9,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.90)","centrality, n=3, r in [2,5], c=-1, p=0.90",186,98.92,100.0,100.0,100.0,58.06,79.03,87.63,91.94,80.73,91.89,95.3,97.22,20.43,11.85,8.24,5.05,0.771,69.36,69.08,76.82,1.272,0.09,73.2,25.23,63.82,3.0
multihop_rag_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.9,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.90)","centrality, n=4, r in [2,5], c=-1, p=0.90",186,98.92,100.0,100.0,100.0,59.14,79.57,87.1,93.01,81.54,92.25,95.03,97.4,20.65,11.91,8.23,5.06,0.7758,68.75,69.05,77.81,1.272,0.09,73.2,25.23,63.82,4.0
multihop_rag_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.9,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.90)","centrality, r in [2,4], c=-1, p=0.90",186,99.46,100.0,100.0,100.0,57.53,80.65,88.71,91.94,81.18,92.43,95.3,97.04,20.54,11.94,8.24,5.04,0.772,69.09,69.35,78.62,1.272,0.09,65.2,25.23,51.39,3.05
